               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.025427,            0.031122,           0.0085212,             0.99803,             0.99947,              0.9949,              0.9217,            0.021718,            0.030192,            0.006717,            0.002318,            0.002318,            0.002318
                 152,            0.025487,            0.031683,           0.0085736,             0.99806,             0.99947,              0.9949,             0.92177,            0.021689,            0.030219,           0.0067211,           0.0022684,           0.0022684,           0.0022684
                 153,            0.025305,            0.030525,            0.008537,             0.99787,             0.99947,             0.99488,             0.92106,            0.021719,            0.030154,           0.0067019,           0.0022196,           0.0022196,           0.0022196
                 154,            0.025123,            0.030378,           0.0084193,             0.99787,              0.9994,             0.99487,             0.92313,            0.021682,            0.030135,           0.0067005,           0.0021717,           0.0021717,           0.0021717
                 155,            0.025272,            0.030185,           0.0084768,             0.99786,             0.99941,             0.99489,             0.92173,            0.021684,             0.03019,           0.0067006,           0.0021245,           0.0021245,           0.0021245
                 156,            0.025325,            0.030708,           0.0084479,             0.99787,              0.9994,             0.99489,             0.92181,            0.021707,             0.03034,           0.0067051,           0.0020782,           0.0020782,           0.0020782
                 157,            0.025363,            0.030685,           0.0085394,             0.99784,             0.99947,             0.99489,             0.92132,            0.021688,             0.03026,           0.0067071,           0.0020327,           0.0020327,           0.0020327
                 158,            0.024823,            0.029996,            0.008315,              0.9979,             0.99941,             0.99487,             0.92189,            0.021698,            0.030341,            0.006714,           0.0019881,           0.0019881,           0.0019881
                 159,            0.025295,            0.030811,           0.0084572,             0.99801,             0.99947,             0.99487,             0.92189,              0.0217,            0.030287,           0.0066894,           0.0019443,           0.0019443,           0.0019443
                 160,             0.02526,            0.030399,           0.0085125,             0.99807,              0.9994,             0.99488,             0.92216,            0.021667,             0.03016,           0.0066927,           0.0019014,           0.0019014,           0.0019014
                 161,            0.025186,            0.030951,           0.0084283,             0.99805,             0.99937,             0.99489,             0.92227,            0.021685,            0.030103,           0.0066881,           0.0018594,           0.0018594,           0.0018594
                 162,            0.025155,            0.030997,           0.0084351,             0.99805,             0.99937,              0.9949,             0.92174,            0.021663,            0.030213,           0.0066807,           0.0018183,           0.0018183,           0.0018183
                 163,            0.025234,            0.030582,           0.0085142,             0.99784,             0.99947,              0.9949,             0.92265,             0.02164,            0.030126,           0.0066864,           0.0017781,           0.0017781,           0.0017781
                 164,            0.025191,            0.030578,           0.0084324,             0.99785,             0.99947,             0.99491,             0.92261,            0.021633,            0.029968,           0.0066765,           0.0017389,           0.0017389,           0.0017389
                 165,            0.025159,            0.030634,           0.0084553,             0.99806,             0.99938,             0.99489,              0.9234,            0.021647,            0.030096,            0.006683,           0.0017005,           0.0017005,           0.0017005
                 166,            0.025055,            0.030872,           0.0084509,             0.99805,             0.99946,              0.9949,             0.92445,            0.021639,            0.030072,           0.0066771,           0.0016631,           0.0016631,           0.0016631
                 167,            0.024986,             0.03033,           0.0083648,             0.99798,              0.9993,             0.99492,             0.92134,            0.021661,            0.030129,           0.0066778,           0.0016267,           0.0016267,           0.0016267
                 168,            0.025061,            0.030853,           0.0084205,             0.99787,             0.99947,             0.99491,             0.92265,            0.021634,            0.030084,           0.0066755,           0.0015912,           0.0015912,           0.0015912
                 169,            0.025142,             0.03073,           0.0084478,              0.9979,             0.99941,              0.9949,             0.92207,            0.021631,            0.030069,           0.0066797,           0.0015566,           0.0015566,           0.0015566
                 170,             0.02489,            0.029897,           0.0083395,             0.99787,             0.99947,              0.9949,             0.92232,            0.021647,            0.030156,           0.0066796,           0.0015231,           0.0015231,           0.0015231
                 171,            0.025128,            0.030314,           0.0084713,             0.99784,             0.99947,             0.99488,             0.92319,             0.02163,            0.030022,           0.0066869,           0.0014905,           0.0014905,           0.0014905
                 172,            0.024871,            0.029724,            0.008374,             0.99787,             0.99933,             0.99489,             0.92316,            0.021608,            0.030093,           0.0066873,           0.0014589,           0.0014589,           0.0014589
                 173,            0.024905,            0.030325,           0.0084059,             0.99785,             0.99944,             0.99491,             0.92355,            0.021608,            0.030002,           0.0066813,           0.0014283,           0.0014283,           0.0014283
                 174,             0.02518,             0.03077,           0.0084818,             0.99782,             0.99939,             0.99491,             0.92302,            0.021619,            0.030024,           0.0066851,           0.0013987,           0.0013987,           0.0013987
                 175,            0.024826,            0.030542,           0.0083781,             0.99782,             0.99943,              0.9949,             0.92353,            0.021617,            0.029973,            0.006679,           0.0013701,           0.0013701,           0.0013701
                 176,            0.024912,            0.029857,           0.0084343,             0.99783,             0.99943,              0.9949,             0.92311,            0.021612,            0.030063,           0.0066805,           0.0013425,           0.0013425,           0.0013425
                 177,             0.02507,            0.030404,           0.0084643,             0.99779,             0.99947,             0.99493,             0.92317,            0.021607,            0.030002,           0.0066702,            0.001316,            0.001316,            0.001316
                 178,            0.025082,            0.030209,           0.0084576,             0.99786,             0.99939,             0.99492,             0.92387,            0.021604,            0.030033,           0.0066633,           0.0012905,           0.0012905,           0.0012905
                 179,            0.024731,            0.029608,           0.0082926,             0.99786,             0.99939,             0.99491,             0.92353,            0.021631,            0.030109,           0.0066681,            0.001266,            0.001266,            0.001266
                 180,            0.024766,              0.0299,           0.0083188,             0.99786,              0.9994,             0.99491,             0.92241,            0.021624,            0.030058,           0.0066694,           0.0012426,           0.0012426,           0.0012426
                 181,             0.02494,            0.030095,           0.0083762,             0.99786,             0.99945,             0.99491,             0.92302,            0.021633,             0.02998,           0.0066651,           0.0012202,           0.0012202,           0.0012202
                 182,            0.025212,            0.030226,           0.0085078,             0.99783,             0.99947,             0.99491,               0.924,            0.021608,            0.029957,           0.0066721,           0.0011989,           0.0011989,           0.0011989
                 183,            0.024987,            0.030684,           0.0083928,             0.99786,             0.99944,             0.99491,             0.92373,            0.021623,            0.030046,           0.0066852,           0.0011787,           0.0011787,           0.0011787
                 184,            0.025009,            0.029675,           0.0084201,             0.99788,             0.99945,             0.99489,             0.92265,            0.021614,            0.030024,           0.0066816,           0.0011595,           0.0011595,           0.0011595
                 185,            0.024819,            0.030478,           0.0083541,             0.99789,             0.99941,              0.9949,             0.92248,            0.021603,            0.030006,           0.0066733,           0.0011414,           0.0011414,           0.0011414
                 186,            0.024801,            0.029849,           0.0083213,             0.99784,             0.99947,             0.99491,             0.92283,            0.021619,            0.030023,           0.0066734,           0.0011243,           0.0011243,           0.0011243
                 187,            0.025128,            0.029975,           0.0084924,             0.99779,             0.99947,             0.99491,             0.92374,            0.021607,            0.029995,           0.0066719,           0.0011084,           0.0011084,           0.0011084
                 188,            0.025007,            0.029759,           0.0084021,             0.99779,             0.99946,             0.99491,             0.92319,              0.0216,            0.029955,           0.0066688,           0.0010935,           0.0010935,           0.0010935
                 189,            0.024859,            0.029796,           0.0083472,             0.99782,             0.99947,             0.99491,             0.92323,            0.021591,            0.030003,           0.0066808,           0.0010797,           0.0010797,           0.0010797
                 190,            0.025052,            0.029724,            0.008454,             0.99786,             0.99941,             0.99491,             0.92365,            0.021602,            0.030046,             0.00667,            0.001067,            0.001067,            0.001067
                 191,            0.025016,            0.030153,           0.0084251,              0.9978,             0.99947,             0.99491,             0.92424,             0.02159,            0.030054,           0.0066785,           0.0010554,           0.0010554,           0.0010554
                 192,            0.025117,            0.029705,           0.0084748,             0.99802,              0.9993,             0.99491,             0.92357,            0.021593,            0.030032,           0.0066719,           0.0010449,           0.0010449,           0.0010449
                 193,            0.025104,            0.029963,           0.0084562,             0.99804,              0.9993,              0.9949,             0.92374,            0.021583,            0.030056,           0.0066759,           0.0010355,           0.0010355,           0.0010355
                 194,            0.025048,            0.030363,           0.0084547,             0.99784,             0.99947,              0.9949,             0.92303,            0.021582,            0.030055,           0.0066721,           0.0010272,           0.0010272,           0.0010272
                 195,            0.024817,            0.030273,           0.0083071,             0.99805,             0.99935,             0.99489,             0.92352,            0.021579,            0.030059,           0.0066713,             0.00102,             0.00102,             0.00102
                 196,            0.024947,            0.030097,           0.0084307,             0.99807,             0.99937,              0.9949,             0.92371,            0.021583,            0.030022,           0.0066693,           0.0010139,           0.0010139,           0.0010139
                 197,             0.02502,            0.030233,           0.0084757,             0.99786,             0.99947,             0.99491,              0.9231,            0.021559,            0.029972,           0.0066651,           0.0010089,           0.0010089,           0.0010089
                 198,            0.024888,            0.030298,           0.0083531,             0.99789,             0.99946,             0.99491,             0.92327,            0.021552,            0.029907,           0.0066579,            0.001005,            0.001005,            0.001005
                 199,              0.0249,             0.03022,           0.0084394,             0.99784,             0.99947,             0.99491,             0.92333,            0.021565,            0.029985,           0.0066676,           0.0010022,           0.0010022,           0.0010022
