               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.025727,            0.031712,           0.0084285,             0.99843,             0.99941,             0.99494,             0.91687,            0.022171,             0.03057,           0.0069395,            0.004796,            0.004796,            0.004796
                 112,            0.025816,            0.032298,           0.0084082,             0.99837,             0.99923,             0.99491,             0.91699,             0.02221,            0.030834,             0.00693,           0.0047263,           0.0047263,           0.0047263
                 113,            0.026275,            0.033014,           0.0085483,             0.99855,             0.99915,             0.99494,              0.9168,            0.022279,            0.030764,             0.00693,           0.0046568,           0.0046568,           0.0046568
                 114,            0.025717,            0.031274,            0.008491,             0.99852,             0.99928,             0.99494,             0.91662,            0.022202,            0.030687,           0.0069028,           0.0045875,           0.0045875,           0.0045875
                 115,            0.025611,            0.031502,           0.0083798,             0.99854,             0.99925,             0.99492,             0.91821,            0.022195,             0.03073,            0.006921,           0.0045184,           0.0045184,           0.0045184
                 116,            0.025638,            0.032017,           0.0083802,             0.99853,             0.99922,             0.99489,             0.91662,            0.022214,             0.03086,           0.0069227,           0.0044495,           0.0044495,           0.0044495
                 117,            0.025328,            0.031361,           0.0083369,             0.99832,             0.99941,             0.99495,             0.91909,            0.022084,            0.030462,           0.0068761,           0.0043809,           0.0043809,           0.0043809
                 118,            0.025184,             0.03095,           0.0082756,             0.99853,             0.99919,             0.99493,             0.91887,            0.022118,            0.030499,           0.0068702,           0.0043126,           0.0043126,           0.0043126
                 119,            0.025711,            0.032281,            0.008515,             0.99854,             0.99919,             0.99494,             0.91781,            0.022122,            0.030567,           0.0068683,           0.0042445,           0.0042445,           0.0042445
                 120,            0.025507,            0.032309,           0.0084143,              0.9984,             0.99941,             0.99495,             0.91894,             0.02211,             0.03056,           0.0068613,           0.0041768,           0.0041768,           0.0041768
                 121,            0.025369,            0.031683,           0.0084002,             0.99826,              0.9994,             0.99495,             0.91829,             0.02218,             0.03064,            0.006855,           0.0041094,           0.0041094,           0.0041094
                 122,            0.025538,            0.031568,           0.0083821,             0.99854,             0.99917,             0.99494,             0.91878,            0.022096,            0.030504,             0.00688,           0.0040424,           0.0040424,           0.0040424
                 123,            0.025465,            0.031793,           0.0084301,             0.99846,             0.99927,             0.99494,             0.91874,            0.022069,            0.030384,           0.0068558,           0.0039757,           0.0039757,           0.0039757
                 124,            0.025555,            0.031343,           0.0084709,             0.99841,             0.99941,             0.99496,             0.91955,            0.022019,            0.030413,             0.00684,           0.0039094,           0.0039094,           0.0039094
                 125,            0.025369,            0.031213,           0.0083369,              0.9985,             0.99917,             0.99495,             0.91837,            0.022015,            0.030327,           0.0068488,           0.0038434,           0.0038434,           0.0038434
                 126,            0.025408,            0.031231,           0.0084705,             0.99854,             0.99922,             0.99494,             0.91787,            0.022073,            0.030431,           0.0068515,           0.0037779,           0.0037779,           0.0037779
                 127,            0.025591,            0.031519,            0.008441,             0.99852,             0.99923,             0.99495,             0.91939,            0.022035,            0.030221,           0.0068185,           0.0037128,           0.0037128,           0.0037128
                 128,            0.025194,            0.031381,           0.0083305,             0.99852,              0.9994,             0.99495,             0.91856,            0.021968,            0.030223,           0.0068309,           0.0036482,           0.0036482,           0.0036482
                 129,            0.025299,            0.031012,           0.0083802,             0.99852,             0.99925,             0.99493,              0.9189,            0.022002,            0.030147,             0.00682,            0.003584,            0.003584,            0.003584
                 130,            0.025218,            0.030368,           0.0083877,             0.99852,             0.99929,             0.99495,             0.91934,            0.022005,            0.030336,           0.0068407,           0.0035203,           0.0035203,           0.0035203
                 131,            0.025109,            0.031153,           0.0082952,             0.99853,             0.99928,             0.99495,             0.92006,            0.021961,             0.03031,           0.0068319,            0.003457,            0.003457,            0.003457
                 132,            0.025243,            0.030671,           0.0083717,             0.99852,             0.99929,             0.99494,             0.91915,            0.021989,            0.030273,             0.00682,           0.0033943,           0.0033943,           0.0033943
                 133,            0.025122,            0.031156,           0.0083012,             0.99854,             0.99932,             0.99495,             0.91936,            0.021998,            0.030393,           0.0068224,           0.0033321,           0.0033321,           0.0033321
                 134,            0.025141,            0.030654,           0.0083398,             0.99842,             0.99935,             0.99495,             0.91829,            0.022003,            0.030333,           0.0068262,           0.0032704,           0.0032704,           0.0032704
                 135,            0.024845,            0.030264,           0.0082613,             0.99853,             0.99927,             0.99493,             0.92025,            0.021949,            0.030264,           0.0068284,           0.0032093,           0.0032093,           0.0032093
                 136,            0.025306,            0.030962,           0.0084266,             0.99852,             0.99933,             0.99493,             0.91953,            0.021948,            0.030175,           0.0068298,           0.0031488,           0.0031488,           0.0031488
                 137,             0.02503,            0.029998,           0.0083259,             0.99854,             0.99933,             0.99494,             0.91999,            0.021945,            0.030202,           0.0068207,           0.0030888,           0.0030888,           0.0030888
                 138,            0.024843,            0.030394,            0.008251,             0.99855,             0.99924,             0.99496,             0.92056,            0.021909,            0.029991,           0.0068118,           0.0030294,           0.0030294,           0.0030294
                 139,            0.025196,            0.031168,           0.0084335,             0.99853,              0.9994,             0.99496,             0.92129,            0.021884,             0.03008,            0.006803,           0.0029706,           0.0029706,           0.0029706
                 140,            0.025172,            0.031091,           0.0084602,             0.99852,              0.9993,             0.99495,             0.92111,            0.021915,            0.030123,           0.0068262,           0.0029125,           0.0029125,           0.0029125
                 141,            0.025309,            0.031057,           0.0084753,             0.99854,             0.99936,             0.99494,             0.92098,            0.021911,            0.030258,            0.006803,            0.002855,            0.002855,            0.002855
                 142,            0.025182,            0.030859,           0.0083777,             0.99855,             0.99941,             0.99495,             0.92028,            0.021916,            0.030254,           0.0068087,           0.0027981,           0.0027981,           0.0027981
                 143,            0.024936,            0.030757,           0.0082973,             0.99854,             0.99938,             0.99495,             0.91945,            0.021903,            0.030203,           0.0068063,           0.0027419,           0.0027419,           0.0027419
                 144,            0.024893,            0.030763,           0.0083037,             0.99851,              0.9993,             0.99492,             0.92002,            0.021924,            0.030244,           0.0068041,           0.0026864,           0.0026864,           0.0026864
                 145,            0.024695,            0.029553,           0.0082412,             0.99852,              0.9993,             0.99495,             0.92078,            0.021915,            0.030308,           0.0067847,           0.0026316,           0.0026316,           0.0026316
                 146,            0.025184,             0.03118,           0.0084278,             0.99848,             0.99932,             0.99495,             0.92184,            0.021895,            0.030213,           0.0067816,           0.0025775,           0.0025775,           0.0025775
                 147,            0.025117,            0.030622,           0.0084483,             0.99855,             0.99931,             0.99495,             0.92042,            0.021868,            0.030221,           0.0068107,           0.0025241,           0.0025241,           0.0025241
                 148,            0.024822,            0.030722,           0.0082394,              0.9985,             0.99941,             0.99494,              0.9216,            0.021868,            0.030156,            0.006785,           0.0024714,           0.0024714,           0.0024714
                 149,            0.024493,              0.0298,           0.0080661,             0.99852,             0.99937,             0.99495,             0.92222,            0.021891,            0.030208,            0.006778,           0.0024195,           0.0024195,           0.0024195
                 150,            0.024757,             0.02991,           0.0082434,             0.99851,              0.9994,             0.99494,             0.92228,            0.021885,            0.029982,           0.0067789,           0.0023684,           0.0023684,           0.0023684
                 151,            0.024673,            0.030416,           0.0082087,             0.99853,              0.9993,             0.99495,             0.92188,            0.021857,            0.029996,            0.006767,            0.002318,            0.002318,            0.002318
                 152,            0.024812,            0.030814,           0.0082683,              0.9985,              0.9993,             0.99496,              0.9222,            0.021857,            0.030119,           0.0067651,           0.0022684,           0.0022684,           0.0022684
